YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,RTND_ERNGS_APPR_IND,RTND_ERNGS_APPR,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,INTRST_IND,INTRST,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,COMP_GRS_RNTS_IND,COMP_GRS_RNTS,GRS_RYLTS_IND,GRS_RYLTS,D_NET_STCG_IND,D_NET_STCG,D_NET_LTCG_TOT_IND,D_NET_LTCG_TOT,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_DIV_DOM_CORP_IND,COMP_DIV_DOM_CORP,COMP_DIV_FRN_CORP_IND,COMP_DIV_FRN_CORP,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,CNTRBTNS_IND,CNTRBTNS,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,DP_PROD_ACTVTY_DED_IND,DP_PROD_ACTVTY_DED,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,COMP_TXBL_INCM_RFC_IND,COMP_TXBL_INCM_RFC,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_S_IND,NET_INCM_S,COMP_TOT_STAT_SPCL_DED_IND,COMP_TOT_STAT_SPCL_DED,NOLD_IND,NOLD,COMP_DIV_RCVD_DED_IND,COMP_DIV_RCVD_DED,COMP_INCM_SBJ_TX_TOT_IND,COMP_INCM_SBJ_TX_TOT,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,INCM_TX_IND,INCM_TX,ALT_MIN_TX_IND,ALT_MIN_TX,FRN_TX_CR_IND,FRN_TX_CR,GEN_BUS_CR_IND,GEN_BUS_CR,MIN_TX_CR_IND,MIN_TX_CR,COMP_TX_AFTR_CRS_IND,COMP_TX_AFTR_CRS,(cash_dist + prpty_dist)_IND,(cash_dist + prpty_dist),STCK_DIST_IND,STCK_DIST
2013,2,522295,9,0,22,0,1646432,0,62608,0,876308,0,36820,0,0,0,0,0,0,0,150581,0,48654,0,160970,0,170403,0,125985,0,39670,0,0,0,0,0,2422,0,29589,0,12646,0,108047,0,1646432,0,238501,0,224525,0,119654,0,64994,0,439535,0,106069,0,453155,0,66242,0,237565,0,9925,0,151519,0,12096,0,338720,0,255864,0,33002,0,289,0,248,0,0,0,0,0,366,0,21390,0,245,0,0,0,27316,0,261531,0,0,0,18857,0,48614,0,1360,0,13322,0,4316,0,5020,0,27626,0,117,0,4016,0,18608,0,0,0,3072,0,1734,0,2055,0,699,0,99,0,112016,0,77189,0,22,0,76922,0,33698,0,9606,0,9434,0,171,0,33784,0,12033,0,11491,0,542,0,42,0,0,0,2,0,11990,0,65,0,0
2013,2,522295,8,0,54,0,1866535,0,152830,0,1193638,0,39079,0,0,0,0,0,0,0,221678,1,243,0,0,0,197329,0,51274,0,33999,0,0,0,0,1,41,1,75493,1,52310,0,99397,0,1866535,0,26323,0,725890,0,159370,1,41647,0,272628,1,88334,0,552344,0,26754,0,149461,1,3620,0,387589,1,15079,0,443810,0,351059,0,25993,0,0,1,64,1,941,0,0,1,928,1,12981,1,44,0,0,0,51800,0,361639,1,691,0,45712,0,104603,0,688,0,33034,0,12962,0,13719,0,38284,1,328,0,8047,0,6028,0,0,0,5651,0,4746,0,5177,0,0,1,32,0,81934,0,82170,1,79,0,82249,1,34872,1,1751,1,1720,1,31,0,45626,0,15442,0,15425,1,17,5,,0,0,1,7,0,15434,1,10701,0,0
2013,2,522295,7,0,87,0,1424115,0,120069,0,697341,1,20192,0,0,0,0,0,0,0,237127,1,41596,0,0,1,217851,0,95733,0,49392,0,0,0,0,1,3177,1,6538,1,3160,1,77427,0,1424115,0,66606,0,196844,0,208920,1,146870,0,254862,1,10859,0,539153,0,95478,0,232446,0,0,0,211572,1,343,0,483348,0,404331,1,9323,1,267,0,0,0,0,0,0,5,,0,0,1,63,0,0,0,69364,0,359261,0,0,0,23376,0,93070,0,4197,0,26238,0,26366,0,16415,0,30426,1,190,1,1196,0,6500,0,0,0,15599,1,4404,0,6687,0,0,1,868,0,103731,0,124087,0,0,0,123820,0,108262,1,1879,1,1835,1,44,1,13679,1,4642,1,4642,0,0,0,0,0,0,0,0,1,4642,0,0,0,0
2013,2,522295,6,0,209,0,1445584,0,150619,0,682317,1,366,0,0,0,0,1,8196,1,460440,1,982,0,0,1,157,1,66437,1,47447,0,0,0,0,1,26209,1,19386,1,9678,1,88332,0,1445584,1,68848,1,57008,0,128325,1,436012,1,303800,1,69886,0,381706,0,47541,1,368715,0,0,0,-30492,1,4057,0,363652,0,317311,1,502,1,188,0,0,0,0,0,0,1,3644,1,20,0,0,0,0,0,41986,0,304580,0,0,1,13847,1,55271,1,753,1,40978,1,7186,1,13973,1,56809,1,94,1,1108,1,4786,0,0,1,16582,1,1193,1,24913,0,0,0,0,0,67086,0,59072,0,0,0,58884,1,41253,1,16091,1,16091,0,0,1,1540,1,459,1,459,0,0,0,0,0,0,0,0,1,459,1,643,0,0
2013,2,522295,5,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2013,2,522295,4,1,281,1,191725,1,15244,1,51955,0,0,0,0,0,0,1,50,1,103958,1,6485,0,0,0,0,1,39238,1,28281,0,0,0,0,0,0,1,2522,1,2439,1,2993,1,191725,0,0,1,44204,1,1043,1,4471,1,51807,1,351,1,89850,1,4215,1,16674,0,0,1,80416,1,11456,1,148990,1,148561,1,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,143737,0,0,1,21072,1,40136,1,3319,1,28,1,18950,1,14174,1,6629,1,198,1,134,1,2250,0,0,1,6541,0,0,1,3462,0,0,0,0,1,26845,1,5253,0,0,1,5253,0,0,1,678,1,678,0,0,1,4575,1,686,1,686,0,0,0,0,0,0,0,0,1,686,0,0,0,0
2013,2,522295,3,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2013,2,522295,2,1,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63817,1,44445,1,15295,0,0,0,3640,0,0,0,0,0,0,0,0,0,0,0,0,0,437,1,49671,0,0,1,14962,1,7954,0,88,0,0,1,2241,1,1014,1,1670,0,0,0,194,0,29,0,0,0,5,0,0,0,129,0,0,0,0,1,21386,1,14146,0,0,1,14146,0,0,1,1424,1,1424,0,0,1,12721,1,4226,1,4223,0,3,0,0,0,0,0,0,1,4226,0,0,0,0
2013,2,522295,1,0,3077,0,5525440463,0,103583694,0,114524959,0,576104,0,41770,0,10580775,1,9042790,0,131866667,0,18949631,0,4793354158,0,261850314,0,4868792,0,2273664,0,0,0,0,0,226503,0,2955732,0,906513,0,77350958,0,5525440463,0,31736373,0,269736946,0,27412538,0,1189892,0,3701263128,0,1450281911,0,43819673,0,225638920,0,11010347,1,14193,0,-178963374,0,13880412,0,107272653,0,6804992,0,55158414,1,511629,0,24684,1,4021,0,1125,0,96578,0,5081121,0,10647,0,11881,0,39567561,0,62919688,1,2972,0,613212,0,3294573,0,187190,0,20695701,0,364858,0,404757,0,26228937,0,8901,0,245214,0,471229,0,0,0,306002,0,108320,0,446969,0,1909,0,136198,0,9402744,0,44352966,1,3530,0,43844866,0,397517,0,27841218,0,27833620,0,7598,0,15606298,0,5833902,0,5440329,1,393537,1,12963,0,2278724,1,152,0,3542062,0,130338823,0,31
2013,2,522300,13,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2013,2,522300,12,0,12,0,13436792,0,1513267,0,3173122,0,13318,0,7768,0,17934,0,58793,0,154689,0,0,0,1831255,0,2519744,0,856475,0,422643,0,0,0,0,0,13151,0,2391569,0,416033,0,1751021,0,13436792,0,728635,0,11729,0,3641690,0,0,0,4807983,0,1631900,0,2614856,0,402140,0,1630523,0,0,0,1118006,0,535814,0,2444090,0,2107204,0,169282,0,1121,0,507,0,0,0,0,0,5377,0,2167,0,0,0,3945,0,154486,0,2061040,0,7964,0,84759,0,780767,0,6680,0,27469,0,38151,0,71695,0,264342,0,1326,0,92168,0,92344,0,0,0,24010,0,1787,0,39267,0,3811,0,705,0,523796,0,383050,0,4003,0,385932,0,8440,0,61875,0,61875,0,0,0,315617,0,110262,0,110262,0,0,0,1709,0,1624,0,724,0,106205,0,10365,0,0
2013,2,522300,11,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2013,2,522300,10,0,13,0,1979388,0,376306,0,664024,0,5392,0,1214,0,0,0,0,0,185825,0,0,0,58276,0,229497,0,299642,0,181748,0,0,0,0,0,0,0,349445,0,65217,0,67515,0,1979388,0,200715,0,225002,0,535245,0,16060,0,137594,0,160079,0,704695,0,111777,0,366899,0,0,0,364720,0,138701,0,1277680,0,1149894,0,9569,0,342,0,0,0,0,0,0,0,2346,0,4,0,34,0,0,0,115491,0,1138334,0,0,0,35651,0,211283,0,9399,0,29550,0,58526,0,21383,0,23254,0,433,0,24465,0,40056,0,0,0,20785,0,2421,0,31959,0,0,0,332,0,628838,0,139346,0,0,0,139004,0,63660,0,6560,0,6536,0,24,0,68784,0,24040,0,24026,0,13,0,0,0,172,0,0,0,23868,0,4628,0,0
2013,2,522300,9,0,28,0,1984464,0,406156,0,470638,0,36319,0,57,0,0,0,251,0,64098,0,23898,0,559467,0,205052,0,197314,0,138041,0,0,0,0,0,2148,0,269563,0,171230,0,131414,0,1984464,0,184738,0,284857,0,292812,0,76337,0,309629,0,188653,0,647439,0,28471,0,235756,0,0,0,418182,0,34971,0,1082059,0,898866,0,2852,0,19,0,1177,0,0,0,1,0,0,0,1850,0,135,0,0,0,177160,0,942397,0,10468,0,28456,0,338022,0,7288,0,63106,0,31815,0,38567,0,33605,0,98,0,13437,0,16441,0,0,0,31182,0,3615,0,14034,0,0,0,223,0,312042,0,139662,0,0,0,139643,0,120816,0,360,0,266,0,94,0,18467,0,6267,0,6267,0,0,0,0,0,199,0,0,0,6068,0,2755,0,0
2013,2,522300,8,0,32,0,1183137,0,124449,0,370408,1,2595,1,361,0,0,0,0,0,109798,1,134,0,334504,1,116192,0,94079,0,67583,0,0,0,0,1,12643,1,12590,1,7283,0,85438,0,1183137,0,161406,1,333405,0,211815,0,0,1,152358,1,89775,0,234378,0,172776,0,279307,0,0,0,-216716,1,989,0,504589,0,450014,1,13177,0,0,0,0,0,0,0,0,1,950,1,65,0,0,0,0,0,40383,0,414320,0,0,0,18036,0,188718,0,932,1,8822,0,11495,0,18279,0,26663,0,308,1,1696,0,6846,0,0,0,25387,1,1363,0,10308,0,0,1,26,0,95442,0,90269,0,0,0,90269,0,73246,1,3385,1,3385,0,0,1,13638,1,4638,1,4637,1,1,0,32,0,189,0,0,1,4417,0,0,0,0
2013,2,522300,7,0,74,0,1085010,0,237856,0,223232,1,2135,0,2114,0,0,0,0,0,142699,1,810,0,183222,0,76572,0,128464,0,69436,0,0,0,0,1,2714,0,142857,0,53092,0,69134,0,1085010,0,89724,0,161939,0,155213,1,111940,1,103623,0,52991,0,409580,0,31599,0,149299,0,0,0,236674,1,7993,0,907836,0,791978,0,6465,1,59,0,0,0,0,0,0,1,30541,1,2783,1,5,0,0,0,76003,0,696146,0,0,0,53431,0,305051,0,6816,0,5066,0,24056,0,31877,0,18752,1,580,0,7956,0,12877,0,0,0,9421,0,3096,0,16852,0,0,1,249,0,200066,0,211690,0,0,0,211631,0,112145,1,19651,1,19648,1,3,0,79835,0,27961,0,27626,1,335,0,0,1,625,0,0,0,27337,1,71652,0,0
2013,2,522300,6,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2013,2,522300,5,0,574,0,1473392,0,809227,1,111515,1,11748,0,0,0,0,0,0,0,395577,1,63043,1,73190,1,37389,0,103354,0,80168,0,0,0,0,0,0,1,32779,1,32779,0,-27988,0,1473392,0,28297,1,348761,0,164631,1,986904,1,54383,1,102982,0,-212566,0,46480,1,1155912,0,0,0,-1413224,1,1733,0,1161704,0,1118849,1,1329,1,55,1,77,0,0,0,0,1,146,1,306,0,0,0,0,1,40941,0,879649,0,0,0,84604,0,317511,0,3293,1,47388,0,34188,0,54514,0,86431,1,69,1,284,0,7591,0,0,1,1694,1,8250,1,6345,0,0,1,1335,0,226153,0,282055,0,0,0,281999,0,241694,1,20359,1,20359,0,0,1,19946,1,6535,1,6382,1,153,0,0,1,14,0,0,1,6522,0,0,0,0
2013,2,522300,4,1,668,1,472898,1,370294,1,13708,0,0,0,0,0,0,0,0,1,4028,1,19986,1,30893,0,0,1,228661,1,197852,0,0,0,0,1,3655,1,431,1,431,1,-474,1,472898,1,81259,1,139354,1,2527,1,23010,1,29389,0,0,1,197360,1,1079,1,111910,0,0,1,93178,1,8808,1,402779,1,302092,1,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100422,1,325336,0,0,1,43658,1,59536,1,3691,0,0,1,59407,1,8778,1,8629,1,53,0,0,1,5569,0,0,1,18101,1,1483,1,1997,0,0,1,185,1,114251,1,77442,0,0,1,77442,1,63150,0,0,0,0,0,0,1,14293,1,3934,1,3934,0,0,0,0,0,0,0,0,1,3934,0,0,0,0
2013,2,522300,3,0,6031,0,521974,0,223162,1,78354,0,0,0,0,0,0,0,0,1,73365,1,38718,1,26162,1,5111,0,188748,0,126096,0,0,0,0,0,0,1,22519,1,18686,1,10617,0,521974,1,42911,1,2816,0,129361,1,124910,1,18551,1,10927,0,192500,0,28566,1,43051,0,0,0,120883,0,0,0,1617686,0,1600084,1,3032,0,0,0,0,0,0,0,0,0,0,1,934,0,0,0,0,1,13635,0,1178831,0,0,0,243397,0,252507,0,9958,1,59841,0,65003,0,38702,1,9803,1,152,1,2271,1,8536,0,0,0,50630,1,64257,1,25235,0,0,0,0,0,348537,0,438855,0,0,0,438855,0,420715,1,5633,1,5633,0,0,1,12508,1,1837,1,1837,0,0,0,0,0,0,0,0,1,1837,0,0,0,0
2013,2,522300,2,1,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,177328,1,133640,0,4494,0,0,0,102,0,0,0,0,0,0,1,1028,0,0,0,0,1,38062,1,135933,0,0,0,1439,1,47183,0,1103,1,912,1,4505,1,3192,0,3269,0,0,0,1059,0,1755,0,0,0,5460,0,472,0,3483,0,0,0,6,1,62095,1,41395,0,0,1,41395,1,36452,0,3704,0,3704,0,0,0,1239,0,505,0,431,0,74,0,0,0,0,0,0,0,505,0,0,0,0
2013,2,522300,1,0,8755,0,127823690,0,12590013,0,22194412,0,622810,0,41343,0,597050,0,163318,0,13472396,0,215645,0,15912713,0,8744794,0,8427731,0,4786334,0,0,0,0,0,197101,0,45820739,0,5018063,0,9873643,0,127823690,0,8816182,0,3309034,0,22692474,0,1458880,0,37922492,0,14807774,0,38816853,0,865529,0,32233112,0,4930,0,20169580,0,14456298,0,46837109,0,40748288,0,2722360,0,19592,0,11769,0,911738,0,2394,0,182345,0,12295,1,2718,0,647842,0,1575768,0,37433743,0,23985,0,817410,0,8600976,0,423296,0,911130,0,777080,0,870927,0,1679947,0,42375,0,816069,0,987675,0,0,0,1699117,0,359652,0,742622,0,340165,0,33113,0,18308205,0,9403366,0,423852,0,9807626,0,1254672,0,328904,0,326949,1,1955,0,8224050,0,2873568,0,2872939,0,629,0,619942,0,22407,1,891,0,2230328,0,1431083,0,10274
2013,2,523,13,0,60,0,4444264636,0,356286562,0,943208019,0,716433,0,122471,0,155012422,0,3768099,0,1267539448,0,2290,0,5110618,0,973758854,0,40857021,0,24097529,0,3308,0,832,0,1252408,0,115969032,0,9479844,0,615668722,0,4444264636,0,903459668,0,259953660,0,1434402690,0,3347971,0,439630815,0,771086007,0,632383825,0,67989124,0,410574605,0,2866409,0,214972268,0,64018582,0,190936037,0,120185688,0,39374013,0,148315,0,516931,0,133702,0,516965,0,2680018,0,987092,0,426508,0,1298978,0,24667829,0,158618480,0,13070060,0,2921129,0,39398120,0,813741,0,474484,0,2448265,0,4005365,0,31401265,0,411504,0,2089546,0,2723830,0,3720,0,1712685,0,2203610,0,2359834,0,124211,0,643630,0,51813482,0,32317557,0,3766686,0,35935928,0,2035118,0,2976073,0,2778698,0,197375,0,30924582,0,10953668,0,10827297,0,126034,0,1700241,0,655360,0,3380,0,8519086,0,8510322,0,1111
2013,2,523,12,0,59,0,70242513,0,8314519,0,9232421,0,35145,0,2308,0,105605,0,1323857,0,5587104,0,0,0,0,0,28100378,0,2699656,0,1586881,0,768595,0,267370,0,63114,0,9048047,0,1663132,0,8549437,0,70242513,0,6658954,0,1753524,0,10160219,0,245808,0,14412303,0,10337639,0,26674065,0,3494424,0,20326343,0,33359,0,5217126,0,2397188,0,18580768,0,14164368,0,458776,0,45337,0,42940,0,82128,0,32967,0,701412,0,286726,0,28732,0,385269,0,2352113,0,14259484,0,124400,0,874096,0,3562233,0,89453,0,13765,0,280540,0,448553,0,928596,0,41231,0,516276,0,172236,0,27316,0,75375,0,117603,0,222752,0,16862,0,35796,0,6712401,0,4321283,0,884760,0,5160706,0,262786,0,442350,0,423197,0,19154,0,4455570,0,1567661,0,1559056,0,6921,0,262223,0,5530,0,3345,0,1296562,0,1511969,0,396
2013,2,523,11,0,47,0,18680580,0,3413957,0,2347138,0,44488,4,,0,87158,0,313972,0,2954038,0,19972,0,367584,0,5425389,0,2047928,0,1203270,0,0,0,0,0,36672,0,2692573,0,424597,0,646555,0,18680580,0,2931045,0,403036,0,3681448,0,457647,0,2128971,0,1480514,0,7597919,0,1027804,0,7313424,0,0,0,632414,0,1375723,0,9478221,0,7873998,0,70748,0,5447,0,2741,0,1173,0,4431,0,143196,0,249729,0,42707,0,61715,0,1022336,0,7574474,0,0,0,287637,0,2084542,0,52605,0,2234,0,280115,0,242275,0,203469,0,7838,0,289780,0,193040,0,5039,0,80605,0,40095,0,124237,0,26117,0,2383,0,3652461,0,1903747,0,34674,0,1932975,0,519656,0,370633,0,334779,0,35854,0,1052453,0,368861,0,367654,0,1142,0,29851,0,1663,0,3744,0,333603,0,193526,0,0
2013,2,523,10,0,84,0,13215463,0,1977266,0,2188138,0,6334,0,0,0,29776,0,78147,0,1343826,0,58820,0,25582,0,5816864,0,1283869,0,743829,0,15240,0,11995,0,38072,0,750598,0,149874,0,521296,0,13215463,0,1217062,0,423075,0,1352632,0,264359,0,1520648,0,604797,0,7832889,0,653298,0,5339921,4,,0,2561607,0,721937,0,8211306,0,6361592,0,158236,0,11402,0,4989,0,2196,0,29382,0,339267,0,24236,0,25386,0,43905,0,1210714,0,6511905,0,1364,0,676376,0,2133072,0,35703,0,5270,0,158320,0,210064,0,124158,0,5812,0,41487,0,87070,0,109,0,103771,0,76832,0,115960,0,1521,0,7948,0,2727068,0,1699400,0,17960,0,1705959,0,703229,0,207622,0,189707,0,17915,0,797426,0,288358,0,278164,0,2928,0,18556,0,1185,0,764,0,267854,0,504275,0,233
2013,2,523,9,0,114,0,8356378,0,1783648,0,1028249,0,12755,0,27,0,55238,0,32983,0,854488,0,21690,0,57166,0,3390374,0,473838,0,257393,0,693,0,373,0,21814,0,463246,0,43228,0,486674,0,8356378,0,432694,0,528481,0,2194674,0,166611,0,901378,0,694086,0,3438454,0,696129,0,6699434,0,173,0,-3709688,0,247595,0,4608686,0,3703402,0,96001,0,13050,0,4041,0,160,0,11799,0,265454,0,146664,0,12179,0,321,0,355614,0,3540273,0,6358,0,399334,0,1455620,0,13565,0,5208,0,78900,0,120047,0,84302,0,4762,0,30974,0,38209,0,8854,0,15539,0,42611,0,86965,0,732,0,1721,0,1146574,0,1068413,0,326,0,1055690,0,298390,0,116801,0,107651,0,8611,0,641496,0,222610,0,221823,0,787,0,1031,0,145,0,634,0,220801,0,307881,0,0
2013,2,523,8,0,218,0,7473419,0,1686774,0,792857,0,47834,1,11969,1,16156,1,45278,0,813299,0,50897,1,42396,0,3145907,0,591301,0,364448,1,6,1,6,1,31608,0,446174,0,115317,0,326401,0,7473419,0,374172,0,199762,0,868554,0,211203,0,539838,0,368039,0,4911852,0,508497,0,3639119,0,0,0,853022,0,88785,0,4924260,0,4186809,0,51068,0,2288,1,1759,1,18452,0,10137,0,46777,0,30108,0,10688,1,191,0,565985,0,4120328,1,974,0,310245,0,1518960,0,16208,0,3142,0,128357,0,133102,0,40720,0,3848,0,18881,0,38942,1,182,0,18280,0,47177,0,95313,1,1353,0,4751,0,1739894,0,803933,0,472,0,802117,0,387852,0,82191,0,74565,0,7626,0,332075,0,114692,0,113476,0,1216,0,1185,1,294,1,2138,0,111075,0,42553,0,0
2013,2,523,7,0,427,0,6448833,0,1151096,0,799924,1,7615,0,0,1,8022,1,144233,0,908235,0,61232,1,20096,0,2708223,0,530109,0,323800,0,0,0,0,0,11628,0,130760,0,17048,0,323737,0,6448833,0,354395,0,323888,0,919835,0,262368,0,578258,0,366718,0,3643370,0,461136,0,2745232,1,19689,0,548989,0,131676,0,5992668,0,4883787,0,41060,0,4713,1,3577,1,5420,0,13159,0,252837,0,23029,0,5616,0,1666,0,757805,0,4617760,1,49386,0,569020,0,1660903,0,14518,0,5301,0,117865,0,236553,0,45376,0,2929,0,17745,0,41039,1,19717,0,29393,0,40852,0,92727,1,1774,0,2381,0,1670280,0,1374909,1,22,0,1370217,0,800206,0,179232,0,175131,0,4101,0,390792,0,138598,0,134097,0,4500,0,4325,1,2046,1,910,0,131316,0,259753,1,77
2013,2,523,6,0,526,0,3648184,0,917461,0,635883,1,2120,1,785,1,50739,1,37366,0,298465,1,27993,1,15776,0,1007414,0,1424568,0,1056157,0,0,0,0,1,7027,0,210394,0,15526,0,88118,0,3648184,0,199502,0,164802,0,493762,0,132246,0,395385,0,203084,0,2059403,0,1011765,0,1413433,0,0,0,-89341,0,276455,0,5098173,0,4735147,0,8994,1,1243,1,3095,1,43,1,1214,0,65597,1,9830,0,6926,0,61,0,266024,0,4053528,1,1386,0,761486,0,1479696,0,13524,1,2557,0,399330,0,138861,0,31771,0,1983,0,14559,0,44546,0,18,0,8060,0,38354,0,118578,1,875,1,10077,0,987867,0,1044646,0,1,0,1043404,0,857940,0,40720,0,35584,0,5135,0,145531,0,47348,0,46948,1,310,1,779,1,91,1,3,0,45664,1,31856,1,577
