YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_POS_IND,S_NET_INCM_POS,a.net_incm_IND,a.net_incm,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,S_PORT_INCM_IND,S_PORT_INCM,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,a.comp_tx_bfr_crs_IND,a.comp_tx_bfr_crs,a.incm_tx_IND,a.incm_tx,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2013,5,21,7,0,1827,0,4724263,0,1265600,0,772204,0,0,1,71642,0,0,0,0,0,143182,0,151178,0,0,0,657598,0,4835650,0,3838368,0,396218,0,210517,0,344195,0,178742,0,132157,0,89096,0,4724263,0,191942,0,140353,0,596240,0,264027,0,828297,1,232739,0,2470665,0,54412,0,301609,0,2181663,1,67019,0,8261307,0,8055497,1,5,0,29113,0,176694,0,6637641,0,2755634,0,298521,0,990853,0,275163,1,2364,0,285051,0,253961,0,67491,1,18500,0,229258,1,40105,0,24750,0,32448,0,46820,0,0,0,1316722,0,1623666,0,1669328,0,1623662,0,1642380,1,18718,0,46459,1,1107,0,1402,0,43126,1,8,1,815,1,-808,1,1373,1,2181,1,16,1,16,0,0,0,0,0,0,0,0
2013,5,21,6,0,1629,0,1265346,0,505277,1,211634,1,1389,1,132331,0,0,0,0,1,21566,1,13329,0,0,1,4659,0,1747718,0,1480436,1,85925,1,50352,1,3363,1,38788,1,9643,1,42577,0,1265346,1,37979,1,18510,0,166770,1,168661,1,198156,1,3570,0,671700,0,27269,1,134840,0,526063,1,16472,0,3301709,0,3240204,0,0,1,6540,0,54966,0,2604294,0,985516,0,219783,1,361769,0,83302,1,2832,0,44302,0,102745,0,20542,1,2584,0,123851,1,5443,1,14799,1,10122,1,50939,0,0,0,575765,0,697416,0,700610,0,697416,0,697416,0,0,0,1763,0,0,1,1724,1,39,0,0,0,0,1,884,1,884,0,0,1,547,1,547,0,0,0,0,0,0,0,0
2013,5,21,5,0,1707,0,586548,1,68652,1,153000,0,0,1,15901,0,0,0,0,1,30042,0,0,0,0,1,2729,0,836232,0,751147,1,40057,1,1791,1,12048,1,19816,1,5516,1,166524,0,586548,1,3098,1,67072,1,26769,1,8781,1,112508,0,0,0,368320,1,18941,1,-25190,0,496824,1,122256,0,1846362,1,1764905,0,0,1,7799,1,73657,0,1366815,1,795255,1,71269,1,89491,1,21919,0,0,1,28896,1,35952,1,16050,1,19,1,20353,0,0,1,1872,1,6708,1,9430,0,0,0,269601,0,479547,0,483181,0,479547,0,479547,0,0,1,5640,0,0,1,156,1,5484,0,0,0,0,1,-2016,0,0,1,2016,1,10,1,10,0,0,0,0,0,0,0,0
2013,5,21,4,0,2131,0,393734,0,256971,1,23459,0,0,1,1438,0,0,0,0,1,10027,1,2653,0,0,1,7692,0,979205,0,925319,1,41037,1,31481,1,1078,1,15398,1,9778,1,21355,0,393734,1,21889,1,31144,1,16078,1,65450,1,939,4,,0,258235,0,3416,1,4286,0,341955,1,91423,0,2210807,0,2186637,4,,1,4077,1,20092,0,1866463,1,754646,1,141315,1,380894,1,65369,0,0,1,68589,0,73357,1,1997,1,2207,1,15644,1,4547,1,1356,1,15554,1,30973,0,0,0,310016,0,344343,0,358225,0,344343,0,344343,0,0,1,13882,1,4491,1,4641,1,2787,1,-730,1,2693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,21,3,0,5770,0,150146,0,68849,0,0,0,0,0,0,0,0,0,0,0,0,1,33051,0,0,0,0,1,1500243,1,1475963,1,2320,1,862,1,22361,1,19132,1,18985,0,0,0,150146,1,3842,0,0,1,1795,1,383,1,32290,1,13130,0,98706,1,6244,1,22753,0,69709,0,0,0,1436261,0,1436261,0,0,0,0,0,0,0,1158484,1,224982,1,104223,1,225510,1,68939,0,0,1,22537,0,41761,1,11838,0,0,1,52931,1,11726,1,1437,0,0,1,50768,0,0,0,341832,0,277777,0,299120,0,277777,0,282548,1,4772,1,20230,0,0,1,99,1,20131,0,0,0,0,0,0,0,0,0,0,1,1113,1,1113,0,0,0,0,0,0,0,0
2013,5,21,2,0,3214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912014,0,678812,0,1,1,89386,0,143815,0,539681,1,184181,1,26010,0,97353,1,5912,1,678,0,11502,0,19659,1,2928,0,110,0,18735,1,73,1,3842,1,1786,0,24240,0,0,0,142672,0,372333,0,499192,0,372332,0,375076,1,2744,0,126437,0,0,0,182,1,20041,0,0,1,106215,0,423,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,21,1,0,17521,0,53027420,0,9176472,0,7962327,0,74500,0,1204646,1,116061,0,453728,0,2648739,0,1739661,1,64594,0,11627590,0,30891358,0,22877480,0,12027334,0,5913502,0,1299900,0,2895431,0,1649056,0,1434115,0,53027420,0,4484739,0,1457838,0,2952067,0,1444140,0,6735451,0,2618302,0,33334882,0,372589,0,4377406,0,29477574,0,892686,0,50441712,0,46904300,0,24480,0,415983,0,3096949,0,39273915,0,20087022,0,1266918,0,4526251,0,779790,0,50601,0,963897,0,1427449,0,352688,0,120022,0,2294496,0,304659,0,85227,0,184069,0,555529,0,13304,0,6261993,0,11167797,0,13234707,0,11143316,0,11216449,0,73132,0,1958552,0,191063,0,158262,0,617062,0,24152,0,968012,0,38124,0,47405,0,9281,0,94714,0,99725,0,5011,0,2097,0,2097,0,0
2013,5,22,12,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2013,5,22,11,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2013,5,22,10,1,5,1,195845,1,12128,1,159618,1,4786,0,1817,0,0,0,0,1,39583,0,1593,0,0,0,0,1,17612,1,13827,0,0,0,0,0,233,0,17,0,17,0,-18125,1,195845,1,117152,1,232353,0,17405,1,40605,0,0,1,-89834,1,-121836,1,3,1,13592,1,-134874,0,556,1,536697,1,528761,0,0,0,35,1,7902,1,503613,1,432319,1,5337,1,26121,1,18,1,1034,1,2291,1,4651,1,15690,1,631,1,344,0,0,1,268,1,1215,1,3574,0,0,1,10119,1,33085,1,33410,1,33085,1,33085,0,0,1,326,4,,1,261,0,56,4,,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,22,9,1,14,1,252278,1,32351,1,47674,1,865,1,10735,0,0,0,0,1,4422,1,401,0,0,1,69101,1,177064,1,105277,0,0,0,0,1,975,0,499,0,11,1,15209,1,252278,1,35926,0,3695,1,13511,0,0,1,34182,1,20762,1,144204,1,9399,1,59311,1,75493,0,0,1,499638,1,508466,0,0,0,0,1,-8828,1,476798,1,416632,1,2939,1,25899,1,3697,1,76,1,964,1,6081,1,1118,1,-85,1,7230,0,0,0,151,1,136,1,581,0,0,1,11380,1,22840,1,39617,1,22840,1,34789,1,11950,1,16777,1,79,1,428,5,,1,57,1,16212,0,0,0,0,0,0,5,,5,,0,0,0,0,0,0,0,0
2013,5,22,8,1,107,1,762191,1,150170,1,75962,1,149,1,36916,0,0,0,0,1,51345,1,39885,0,0,1,102928,1,758617,1,533353,0,0,0,0,1,40738,1,445616,1,424589,1,18105,1,762191,1,28358,1,73159,1,31206,1,2732,1,231182,1,51464,1,344089,1,4682,1,180418,1,166596,1,7607,1,922559,1,877922,0,0,0,44,1,44593,1,746247,1,444295,1,28401,1,28173,1,24037,1,33,1,32162,1,24615,1,6682,1,26769,1,48055,0,0,1,419,1,4141,1,11331,0,0,1,67134,1,176312,1,186321,1,176312,1,176312,0,0,1,3759,1,93,1,2015,0,0,0,0,1,1651,1,1568,1,1568,0,0,1,4683,1,4683,0,0,0,0,0,0,0,0
2013,5,22,7,1,5,1,17538,1,3284,1,5979,1,285,1,2,0,0,0,0,1,5267,0,0,0,0,0,0,1,8246,1,5008,0,0,0,0,0,0,1,88,1,35,0,0,1,17538,1,3599,1,662,1,1079,0,0,1,3757,0,0,1,8441,0,0,0,0,1,8441,0,0,1,56370,1,56370,0,0,0,0,0,0,1,35091,1,28232,0,0,1,2953,1,796,0,0,1,113,1,809,1,239,1,8,1,397,0,0,0,0,1,5,1,56,0,0,1,1482,1,21279,1,21320,1,21279,1,21279,0,0,1,42,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,22,6,1,360,1,329461,1,137546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,523038,1,360080,0,0,0,0,1,28957,1,228,1,228,0,0,1,329461,0,0,1,53095,1,40782,0,0,1,88973,0,0,1,146611,1,542,1,4504,1,195918,1,54353,1,409494,1,406635,0,0,0,0,1,2859,1,378598,1,200260,1,36808,1,14580,1,4783,0,0,1,13406,1,14393,1,6033,0,0,1,30778,0,0,1,626,0,0,1,6426,0,0,1,50507,1,30896,1,31556,1,30896,1,30896,0,0,1,660,0,0,1,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,22,5,1,317,1,107149,1,28594,1,1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,358082,1,281113,0,0,0,0,0,0,0,0,0,0,0,0,1,107149,0,0,0,0,0,0,0,0,0,0,5,,1,107149,1,32,1,24176,1,82941,0,0,1,160527,1,160527,0,0,0,0,0,0,1,86037,0,0,0,0,0,0,1,3978,0,0,0,0,1,1730,0,0,0,0,1,5837,0,0,0,0,0,0,0,0,0,0,1,74492,1,74490,1,74490,1,74490,1,74490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,22,4,1,388,1,61692,1,4209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59583,1,37702,0,0,0,0,0,0,1,43892,1,8291,0,0,1,61692,0,0,1,3363,0,0,1,2557,1,4765,0,0,1,51007,1,388,1,30621,1,19998,0,0,1,28194,1,28194,0,0,0,0,0,0,1,22004,1,1419,0,0,0,0,1,179,0,0,1,1492,0,0,0,0,1,2926,1,11251,0,0,0,0,0,0,0,0,0,0,1,4737,1,6190,1,6190,1,6190,1,6190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,22,3,1,1541,1,62090,1,13972,0,0,0,0,0,0,0,0,0,0,1,18051,1,3953,0,0,0,0,1,143634,1,117793,0,0,0,0,0,0,0,0,0,0,1,273,1,62090,0,0,0,0,1,7051,1,5953,1,20283,0,0,1,28803,1,16669,1,7611,1,4524,0,0,1,486628,1,486628,0,0,0,0,0,0,1,434381,1,145804,1,79694,1,20458,1,1737,0,0,1,38485,1,12017,1,940,0,0,1,8310,0,0,1,11544,1,6151,0,0,0,0,1,109240,1,52247,1,52250,1,52247,1,52247,0,0,1,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,22,1,0,2750,0,3691221,0,569823,0,823424,0,14321,0,142045,0,0,0,0,0,249192,1,76156,0,0,0,336896,0,2964384,0,1866924,0,50537,0,21660,0,149070,0,683666,0,542029,0,90962,0,3691221,0,569927,0,408986,0,180675,1,51847,0,710107,0,100592,0,1669086,0,37048,0,395327,0,1310451,1,73740,0,7040798,0,6967597,0,0,0,1054,0,72146,0,6557301,0,5143261,0,168727,0,216965,0,55687,0,5766,0,120504,0,91049,0,36368,0,34034,0,154321,0,0,0,16403,0,14249,0,26174,0,32,0,473763,0,483496,0,518723,0,483496,0,495504,1,12008,0,25802,0,956,0,5948,1,812,1,76,0,18009,1,4389,1,4406,0,17,1,5036,1,5036,0,0,0,0,0,0,0,0
2013,5,23,12,0,211,0,67265141,0,8565477,0,19512917,0,89887,0,3464452,0,139191,0,406014,0,7513434,0,181834,0,69508,0,17495876,0,16001540,0,9460407,0,298608,0,79032,0,1464907,0,894637,0,239617,0,1125689,0,67265141,0,13925835,0,1288640,0,19495042,0,382469,0,5242240,0,1509199,0,25421718,0,416332,0,2762166,0,23567134,0,1323915,0,111935240,0,109693569,0,45504,0,148117,0,2048051,0,105740471,0,94032289,0,1061148,0,3277418,0,155017,0,23703,0,1241328,0,911082,0,169942,0,66028,0,1086833,0,18607,0,63865,0,327091,0,780600,0,6807,0,2518714,0,6194769,0,6864038,0,6149265,0,6191753,0,42488,0,644335,0,101425,0,210692,0,19793,0,21675,0,290749,0,11824,0,64287,0,52463,0,58613,0,62730,0,4117,0,1444,0,540,0,0
2013,5,23,11,0,317,0,21702670,0,3818986,0,8216231,0,35686,0,1574841,0,18862,0,83789,0,2428908,0,135876,0,38753,0,1806548,0,6648273,0,4062728,0,17522,0,3737,0,491499,0,238858,0,49723,0,335596,0,21702670,0,5156732,0,1342617,0,3514079,0,351279,0,1747738,0,509513,0,9080712,0,234041,0,1156150,0,7977808,0,287287,0,45695882,0,45386304,0,11466,0,56939,0,241172,0,43655158,0,38283713,0,484355,0,1490020,0,84769,0,18996,0,612347,0,471405,0,92071,0,12174,0,472523,0,2035,0,61831,0,148345,0,530685,0,1750,0,888137,0,2040724,0,2359304,0,2029258,0,2075355,0,46097,0,309794,0,21841,0,40021,0,268,0,-1046,0,248710,0,16649,0,21414,0,4765,0,3604,0,3640,0,37,0,1503,0,1304,0,0
2013,5,23,10,0,732,0,25267224,0,4385596,0,9474737,0,47199,0,1932963,1,92583,1,88483,0,2614353,0,203634,1,29927,0,2207895,0,8861285,0,5752411,1,33223,1,5786,0,681758,0,168949,0,52699,0,349935,0,25267224,0,6125173,0,1218017,0,3701223,0,536795,0,2798629,0,574639,0,10312748,0,231589,0,1568712,0,8725617,0,213170,0,52745633,0,52417838,0,11818,0,42529,0,273448,0,50284732,0,43544413,0,676884,0,1740621,0,108980,0,20964,0,694624,0,644086,0,149031,0,20559,0,605970,1,2065,0,80303,0,224879,0,632813,1,2791,0,1135748,0,2460901,0,2654872,0,2449083,0,2467407,0,18324,0,160150,0,52405,0,61846,1,8082,0,2513,0,35303,0,52103,0,55346,0,3243,0,-6464,1,1244,1,7709,1,473,1,416,0,0
2013,5,23,9,0,2728,0,41774548,0,7394599,0,17174523,0,101224,0,3544159,1,23811,0,61387,0,4198309,0,323242,0,255642,0,2406442,0,14595165,0,9949481,1,82466,1,3022,0,817326,0,242374,0,55758,0,764590,0,41774548,0,10040358,0,2698944,0,6071167,0,1187115,0,3853182,0,745258,0,17178524,0,461257,0,2167282,0,15239616,0,689631,0,94310126,0,93648121,0,10458,0,100826,0,550721,0,89452161,0,75993698,0,1499987,0,3232057,0,224555,0,95183,0,1441226,0,1313190,0,347593,0,18139,0,801593,1,2246,0,159920,0,323643,0,1687997,0,1046,0,2310085,0,4857966,0,5016295,0,4847508,0,4864330,0,16823,0,128385,0,24071,0,58685,0,2850,0,4445,0,38335,0,38951,0,42454,0,3502,0,1452,0,1474,0,22,0,3119,1,3059,0,0
2013,5,23,8,0,4436,0,31977747,0,6268617,0,12090965,0,50328,0,3264396,0,0,1,20156,0,3502229,0,235935,1,211941,0,1492732,0,12722971,0,9201074,0,0,0,0,0,786913,0,184272,0,97338,0,545360,0,31977747,0,7130376,0,1875851,0,3944323,0,1260106,0,3078690,0,906252,0,13782150,0,152596,0,2433897,0,11386375,0,190719,0,77541051,0,76990063,0,929,0,129422,0,420638,0,73062166,0,60272515,0,1779255,0,3713942,0,181945,0,93399,0,1318263,0,1165324,0,165318,0,7433,0,415861,1,58,0,157534,0,340978,0,1099962,1,13,0,2350366,0,4478886,0,4579842,0,4477957,0,4498890,1,20933,0,81085,0,8355,0,65256,1,360,0,1677,0,5437,0,16369,0,27380,0,11011,1,4430,1,4430,0,0,1,27,1,14,0,0
2013,5,23,7,0,27273,0,56862189,0,11039229,0,18464881,0,120646,0,4879414,0,0,0,0,0,7524032,0,839290,0,108445,0,2672463,0,29151911,0,21095074,1,31715,1,15184,0,2297946,0,477629,0,215686,0,821826,0,56862189,0,10082352,0,4009127,0,7825969,0,3796101,0,6973066,0,879493,0,23296082,0,786629,0,6466302,0,17306132,0,1262981,0,153897980,0,152797783,1,4784,0,170706,0,924707,0,144095920,0,112653858,0,4513605,0,8410136,0,811601,0,231703,0,2437687,0,2755656,0,455668,0,37149,0,1127070,0,0,0,527097,0,378499,0,1878906,1,1849,0,7875436,0,9802060,0,10433948,0,9797276,0,9844469,0,47193,0,463053,0,32735,0,74896,5,,0,2044,0,353378,0,78434,0,112741,0,34307,1,95184,1,95184,0,0,1,300,1,300,0,0
2013,5,23,6,0,20798,0,14910482,0,3717584,0,2865326,1,4275,0,1881616,0,0,0,0,0,1146996,0,638921,1,26063,0,539209,0,12810159,0,9982342,0,0,0,0,0,645011,0,366007,0,48515,0,308721,0,14910482,0,1843621,0,1721078,0,1321730,0,1893184,0,3611442,0,84768,0,4434659,0,320980,0,1477694,0,3108477,1,472492,0,42856998,0,42550816,1,2874,0,85575,0,217733,0,39635293,0,27636067,0,1780437,0,2825304,0,320239,0,34655,0,677334,0,1020506,0,253346,0,27265,0,450580,0,0,0,132584,0,131010,0,452643,0,0,0,3893323,0,3221705,0,3590433,0,3218830,0,3300261,1,81431,0,259367,1,1007,0,10414,0,0,1,356,1,247590,0,67441,1,79721,1,12279,1,44794,1,44794,0,0,0,0,0,0,0,0
2013,5,23,5,0,27258,0,9713195,0,2159058,0,1654759,0,0,0,1035273,0,0,0,0,0,826741,0,754766,1,88973,0,216525,0,9350950,0,7121782,0,0,0,0,0,446715,0,212530,0,91642,0,180330,0,9713195,0,769126,0,637313,0,1104148,0,729609,0,2001231,0,11765,0,4460002,0,237623,0,534139,0,3822048,1,133808,0,42704459,0,42608429,0,0,0,23806,0,72223,0,39227132,0,25656951,0,1913712,0,3998666,0,257594,0,27434,0,759183,0,1128607,0,170339,0,10806,0,362283,0,0,0,260212,0,107463,0,314296,0,0,0,4259585,0,3477327,0,3622067,0,3477327,0,3486614,1,9288,0,88809,1,5784,0,14925,0,0,1,-93,1,68193,1,55931,1,62135,1,6204,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,23,4,0,49463,0,8234606,0,2868733,0,1112614,1,405,0,263485,0,0,0,0,0,477022,0,733251,0,0,0,265147,0,12089267,0,9908040,0,0,0,0,0,244208,0,227142,0,206729,0,68911,0,8234606,0,759757,0,674117,0,995715,0,1536895,0,1681958,0,79021,0,2507143,0,445373,0,1202394,0,1020354,1,160977,0,45010867,0,44859062,0,0,0,124253,0,27553,0,40635703,0,24602278,0,2663903,0,4063519,0,246227,0,45843,0,1045876,0,1102215,0,182586,1,8510,0,481759,0,0,0,191318,0,65994,0,645773,1,595,0,5289305,0,4375164,0,4394702,0,4375164,0,4375645,1,481,0,7784,1,455,0,8107,0,0,5,,1,-778,1,9325,1,10287,1,962,1,2428,1,2428,0,0,0,0,0,0,0,0
2013,5,23,3,0,186668,0,5294290,0,2214020,0,414886,1,6460,0,208373,0,0,0,0,0,156484,0,580281,0,0,1,26907,0,15340429,0,13811899,0,0,0,0,1,77980,0,307517,0,225588,0,11362,0,5294290,0,491446,0,593182,0,682513,0,1676389,0,2006538,0,85167,0,-240947,0,341097,0,1130436,0,-1550072,0,162408,0,66166461,0,65824774,0,0,0,36253,0,305434,0,59419167,0,32594485,0,4788876,0,5351934,0,345310,0,35919,0,1260210,0,1703593,0,223283,0,16705,0,639230,0,0,0,446664,0,104781,0,413323,0,0,0,11494853,0,6747295,0,6772928,0,6747295,0,6747748,1,453,0,15209,1,11,0,4259,0,0,0,0,1,10938,1,10753,1,12856,1,2103,1,-329,1,14,1,343,0,0,0,0,0,0
2013,5,23,2,0,54495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9703940,0,9503056,1,298,0,32447,0,168139,0,7910642,0,4449170,0,326274,0,486116,0,65091,1,2460,0,168044,0,170001,0,48337,1,202,0,62762,1,21,0,62116,1,3543,0,43493,0,0,0,2023010,0,1793298,0,2308227,0,1793000,0,1810023,1,17023,0,506272,1,1053,0,5786,0,0,0,26,1,499407,1,9027,1,9385,0,358,1,-71,0,0,1,71,0,0,0,0,0,0
2013,5,23,1,0,374379,0,283002093,0,52431898,0,90981840,0,456110,0,22048972,0,274447,0,659829,0,30388508,0,4627029,0,829251,0,29129745,0,137571950,0,100345239,0,463534,0,106761,0,7954262,0,3319914,0,1283296,0,4512320,0,283002093,0,56324776,0,16058885,0,48655910,0,13349941,0,32994715,0,5385076,0,110232791,0,3627518,0,20899171,0,90603489,0,4897388,0,742568638,0,736279816,0,88132,0,950873,0,5249818,0,693118544,0,539719437,0,21488437,0,38589733,0,2801329,0,630260,0,11656122,0,12385666,0,2257514,0,224970,0,6506465,0,25033,0,2143444,0,2156227,0,8480491,0,14852,0,44038563,0,49450094,0,52596657,0,49361962,0,49662496,0,300534,0,2664244,0,249143,0,554888,0,31352,0,31598,0,1797263,0,366809,0,498006,0,131197,0,203641,0,215940,0,12299,0,6866,0,5633,0,0
2013,5,31,12,0,493,0,148976200,0,15752552,0,25638580,0,625171,0,27673490,0,371591,0,692675,0,6679164,0,548009,0,112975,0,21690144,0,83019886,0,51034427,0,2537746,0,202147,0,2597564,0,9162847,0,2205881,0,6566602,0,148976200,0,13761574,0,6017033,0,13333895,0,2035284,0,21693932,0,8773765,0,83360717,0,2044191,0,6961135,0,80203792,0,5848402,0,204919716,0,201836233,0,36050,0,192063,0,2855370,0,189262942,0,145156859,0,1715664,0,13525602,0,765707,0,197427,0,1701037,0,2717588,0,1120525,0,452482,0,4943805,0,255821,0,2440988,0,1247415,0,2755684,0,20451,0,10245885,0,15656774,0,17850706,0,15620724,0,15717441,0,96717,0,2098015,0,1145488,0,376818,0,192008,0,10329,0,373370,0,56152,0,69182,0,13030,0,75815,0,81642,0,5827,0,12354,0,2355,0,9997
